Municipio;2024/Jan;2024/Fev;2024/Mar;2024/Abr;2024/Mai;2024/Jun;2024/Jul;2024/Ago;2024/Set;2024/Out
310190 ALPINOPOLIS;3;3;3;3;3;3;3;3;3;3
310200 ALTEROSA;1;1;1;1;1;1;1;1;1;1
310220 ALVARENGA;1;1;1;1;1;1;1;1;1;1
310260 ANDRADAS;-;-;-;-;-;-;-;3;3;3
310270 CACHOEIRA DE PAJEU;1;1;1;1;1;1;1;1;1;1
310350 ARAGUARI;5;5;5;5;5;5;5;5;5;5
310360 ARANTINA;2;2;2;2;2;2;2;2;2;2
310400 ARAXA;4;4;4;4;4;4;4;4;4;4
310440 ARGIRITA;1;1;1;1;1;1;1;1;1;1
310510 BAMBUI;2;2;2;2;2;2;2;2;2;2
310540 BARAO DE COCAIS;2;2;2;2;2;2;2;2;2;2
310560 BARBACENA;4;4;4;4;4;4;4;4;4;4
310570 BARRA LONGA;2;2;2;2;2;2;2;2;2;2
310590 BARROSO;3;3;3;3;3;3;3;3;3;3
310620 BELO HORIZONTE;193;193;193;193;193;193;192;196;196;196
310630 BELO ORIENTE;2;2;2;2;2;2;2;2;2;2
310640 BELO VALE;1;1;1;1;1;1;1;1;1;1
310670 BETIM;50;47;47;47;47;47;47;48;48;48
310700 BIQUINHAS;2;2;2;2;2;2;2;2;2;2
310710 BOA ESPERANCA;3;3;3;3;3;3;3;3;3;3
310740 BOM DESPACHO;2;2;2;2;2;2;2;2;2;2
310830 BORDA DA MATA;2;2;2;2;2;2;2;2;2;2
310855 BRASILANDIA DE MINAS;2;2;2;2;2;2;2;2;2;2
310860 BRASILIA DE MINAS;2;2;2;2;2;2;2;2;2;2
310890 BRAZOPOLIS;-;-;-;-;-;1;1;1;1;1
310900 BRUMADINHO;6;6;6;6;6;6;6;6;6;6
310920 BUENOPOLIS;1;1;1;1;1;1;1;1;1;1
310930 BURITIS;6;6;6;6;6;6;6;6;6;6
310945 CABECEIRA GRANDE;3;3;3;3;3;3;3;3;3;3
310970 CACHOEIRA DE MINAS;1;1;1;1;1;1;1;1;1;1
310990 CAETANOPOLIS;3;-;-;-;-;-;-;-;-;-
311000 CAETE;1;1;1;1;1;1;1;1;1;1
311050 CAMANDUCAIA;1;1;1;1;1;1;1;1;1;1
311090 CAMPANHA;2;2;2;2;2;2;2;2;2;2
311120 CAMPO BELO;5;5;5;5;5;5;5;5;5;6
311130 CAMPO DO MEIO;1;1;1;1;1;1;1;1;1;1
311250 CAPIM BRANCO;-;-;-;-;1;1;1;1;1;1
311280 CAPITOLIO;1;1;1;1;1;1;1;1;1;1
311320 CARANDAI;1;1;1;1;1;1;1;1;1;1
311340 CARATINGA;1;1;1;1;1;1;1;1;1;1
311370 CARLOS CHAGAS;1;1;1;1;1;1;1;1;1;1
311400 CARMO DA MATA;2;2;2;2;2;2;2;2;2;2
311430 CARMO DO PARANAIBA;9;9;9;9;9;9;9;9;9;9
311450 CARMOPOLIS DE MINAS;-;4;4;4;4;4;4;4;4;4
311460 CARRANCAS;2;2;2;2;2;2;2;2;2;2
311510 CASSIA;1;1;1;1;1;1;1;1;1;1
311560 CEDRO DO ABAETE;2;2;2;2;2;2;2;2;2;2
311640 CLARAVAL;1;1;1;1;1;1;1;1;1;1
311690 COMENDADOR GOMES;1;1;1;1;1;1;1;1;1;1
311710 CONCEICAO DA APARECIDA;1;1;1;1;1;1;1;1;1;1
311730 CONCEICAO DAS ALAGOAS;4;4;4;4;4;4;4;4;4;4
311750 CONCEICAO DO MATO DENTRO;1;1;2;2;2;2;2;2;2;2
311787 CONFINS;3;3;3;3;3;3;3;3;3;3
311800 CONGONHAS;9;9;9;9;9;9;9;9;9;9
311810 CONGONHAS DO NORTE;1;1;1;1;1;1;1;1;1;1
311830 CONSELHEIRO LAFAIETE;8;8;8;8;8;8;8;8;8;8
311860 CONTAGEM;76;76;76;76;78;83;83;83;83;78
311910 CORINTO;5;5;5;5;5;5;5;5;5;5
311930 COROMANDEL;1;1;1;1;1;1;1;1;1;1
311940 CORONEL FABRICIANO;18;18;18;18;18;18;18;18;18;18
312010 COUTO DE MAGALHAES DE MINAS;1;1;1;1;1;1;1;1;1;1
312080 CRUZILIA;3;3;3;3;3;3;3;3;3;3
312090 CURVELO;9;9;9;9;9;9;9;9;9;9
312160 DIAMANTINA;2;2;2;2;2;2;2;2;2;2
312180 DIONISIO;2;2;2;2;2;2;2;2;2;2
312200 DIVINO;5;5;5;5;5;5;5;5;5;5
312230 DIVINOPOLIS;8;8;8;8;8;8;8;8;8;8
312235 DIVISA ALEGRE;1;1;1;1;1;1;1;1;1;1
312310 DORES DE GUANHAES;1;1;1;1;1;1;1;1;1;1
312360 ELOI MENDES;3;3;3;3;3;3;3;3;3;3
312410 ESMERALDAS;8;8;8;8;8;8;8;8;8;8
312490 EUGENOPOLIS;1;1;1;1;1;1;1;1;1;1
312510 EXTREMA;3;3;3;3;3;3;3;3;3;3
312530 FARIA LEMOS;1;1;1;1;1;1;1;1;1;1
312540 FELICIO DOS SANTOS;1;1;1;1;1;1;1;1;1;1
312550 SAO GONCALO DO RIO PRETO;-;-;-;-;-;1;1;1;1;1
312570 FELIXLANDIA;1;1;1;1;1;1;1;1;1;1
312590 FERROS;1;1;1;1;1;1;1;1;1;1
312650 FRANCISCO BADARO;4;4;4;4;4;4;4;4;4;4
312695 FREI LAGONEGRO;1;1;1;1;1;1;1;1;1;1
312710 FRUTAL;7;7;7;7;7;7;7;7;7;7
312760 GOUVEIA;1;1;1;1;1;1;1;1;1;1
312770 GOVERNADOR VALADARES;6;6;6;6;6;6;6;6;6;6
312825 GUARACIAMA;1;1;1;1;1;1;1;1;1;1
312830 GUARANESIA;1;1;1;2;2;2;3;3;3;3
312870 GUAXUPE;6;6;6;6;6;6;6;6;6;6
312900 GUIRICEMA;2;2;2;2;2;2;2;2;2;2
312950 IBIA;3;3;3;3;3;3;3;3;3;3
312980 IBIRITE;10;10;10;10;10;10;10;10;10;10
313010 IGARAPE;3;3;3;3;3;3;3;3;3;3
313030 IGUATAMA;1;1;1;1;1;1;1;1;1;1
313070 INDIANOPOLIS;1;1;1;1;1;1;1;1;1;1
313090 INHAPIM;1;1;1;1;1;1;1;1;1;1
313115 IPABA;1;1;1;1;1;1;1;1;1;1
313130 IPATINGA;26;26;26;26;26;26;26;26;26;26
313150 IPUIUNA;1;1;1;1;1;1;1;1;1;1
313170 ITABIRA;2;2;2;2;2;2;2;2;2;2
313180 ITABIRINHA;-;-;-;-;-;-;-;-;-;1
313190 ITABIRITO;13;13;13;13;13;13;13;13;13;13
313220 ITAGUARA;5;5;5;5;5;5;5;5;5;5
313240 ITAJUBA;9;9;9;9;9;9;9;9;9;9
313250 ITAMARANDIBA;1;1;1;1;1;1;1;1;1;1
313310 ITANHANDU;2;2;2;2;3;3;2;2;2;2
313340 ITAPAGIPE;4;4;4;4;4;4;4;4;4;4
313370 ITATIAIUCU;2;2;2;2;2;2;2;2;2;2
313380 ITAUNA;-;-;1;1;1;1;1;1;1;1
313400 ITINGA;-;-;-;2;2;2;2;2;2;2
313430 ITUMIRIM;1;1;1;1;1;1;1;1;1;1
313440 ITURAMA;4;4;4;4;4;4;4;4;4;4
313450 ITUTINGA;3;3;3;3;3;3;3;3;3;3
313470 JACINTO;1;1;1;1;1;1;1;1;1;1
313490 JACUTINGA;4;4;4;4;4;4;4;4;4;4
313505 JAIBA;2;2;2;2;2;2;2;2;2;2
313520 JANUARIA;1;1;2;2;2;2;2;2;2;2
313550 JEQUERI;1;1;1;1;1;1;1;1;1;1
313570 JEQUITIBA;2;2;2;2;2;2;2;2;2;2
313600 JOAIMA;2;2;2;2;2;2;2;2;2;2
313620 JOAO MONLEVADE;3;3;3;3;3;3;3;3;3;3
313630 JOAO PINHEIRO;1;1;1;1;1;1;1;1;1;1
313665 JUATUBA;3;3;3;3;3;3;3;3;3;3
313670 JUIZ DE FORA;49;49;49;49;49;49;49;49;49;49
313690 JURUAIA;2;2;2;2;2;2;2;2;2;2
313720 LAGOA DA PRATA;4;4;4;4;4;4;5;5;5;5
313730 LAGOA DOS PATOS;1;1;1;1;1;1;1;1;1;1
313760 LAGOA SANTA;5;5;5;5;5;5;5;5;5;5
313810 LASSANCE;1;1;1;1;1;1;1;1;1;1
313820 LAVRAS;16;16;16;16;16;16;16;16;16;16
313840 LEOPOLDINA;4;4;4;4;4;4;4;4;4;4
313900 MACHADO;22;22;22;22;22;22;22;22;22;22
313910 MADRE DE DEUS DE MINAS;1;1;1;1;1;1;1;1;1;1
313930 MANGA;2;2;2;2;2;2;2;2;2;2
313960 MANTENA;3;3;3;3;3;3;3;3;3;3
313980 MAR DE ESPANHA;1;1;1;1;1;1;1;1;1;-
314000 MARIANA;3;3;3;3;3;3;3;3;3;3
314055 MATA VERDE;2;2;2;2;2;2;2;2;2;2
314070 MATEUS LEME;6;6;6;6;6;6;6;6;6;6
314110 MATOZINHOS;1;1;3;1;1;1;1;3;1;3
314140 MEDINA;2;2;2;2;2;2;2;2;2;2
314170 MESQUITA;1;1;1;1;1;1;1;1;1;1
314200 MIRABELA;1;1;1;1;1;1;1;1;1;1
314260 MONSENHOR PAULO;1;1;1;1;1;1;1;1;1;1
314315 MONTE FORMOSO;1;1;1;1;1;1;1;1;1;1
314320 MONTE SANTO DE MINAS;3;3;3;3;3;3;3;3;3;3
314330 MONTES CLAROS;26;26;26;26;26;26;26;26;26;26
314390 MURIAE;7;7;7;7;7;7;7;7;7;7
314435 NAQUE;1;1;1;1;1;1;1;1;1;1
314465 NINHEIRA;2;2;2;2;2;2;2;2;2;2
314470 NOVA ERA;2;2;2;2;2;2;2;2;2;2
314480 NOVA LIMA;25;25;25;37;37;37;37;37;37;37
314520 NOVA SERRANA;7;2;2;2;2;2;2;2;2;4
314560 OLIVEIRA;4;4;4;4;4;4;4;4;4;4
314587 ORIZANIA;1;1;1;1;1;1;1;1;1;2
314590 OURO BRANCO;4;4;4;4;4;4;4;4;4;4
314610 OURO PRETO;6;6;6;6;6;6;6;6;6;6
314640 PAINEIRAS;3;3;3;3;3;3;3;3;3;3
314690 PAPAGAIOS;2;2;2;2;2;2;2;2;2;2
314700 PARACATU;7;7;7;7;7;7;7;7;7;7
314710 PARA DE MINAS;1;1;1;1;1;1;1;1;1;11
314720 PARAGUACU;2;2;2;2;2;2;2;2;2;2
314730 PARAISOPOLIS;2;2;2;2;2;2;2;2;2;2
314790 PASSOS;2;2;2;2;2;2;2;2;2;2
314800 PATOS DE MINAS;7;7;7;7;7;7;9;9;9;9
314820 PATROCINIO DO MURIAE;-;-;-;-;-;-;-;3;3;3
314860 PECANHA;3;3;3;3;3;3;3;3;3;3
314870 PEDRA AZUL;2;2;2;2;2;2;2;2;2;2
314900 PEDRA DOURADA;2;2;2;2;2;2;2;2;2;2
314930 PEDRO LEOPOLDO;2;2;2;2;2;2;2;2;2;2
314950 PEQUERI;1;1;1;1;1;1;1;1;1;1
314990 PERDOES;2;2;2;2;2;2;2;2;2;2
315060 PIRACEMA;3;3;3;3;3;3;3;3;3;3
315110 PIRAPETINGA;2;2;2;2;2;2;2;2;2;2
315180 POCOS DE CALDAS;12;12;12;12;12;12;12;12;12;12
315190 POCRANE;3;3;3;3;3;3;3;3;3;3
315200 POMPEU;3;3;3;3;3;3;3;3;3;3
315210 PONTE NOVA;11;11;11;11;11;11;11;11;11;11
315220 PORTEIRINHA;1;1;1;1;1;1;1;1;1;1
315250 POUSO ALEGRE;6;6;6;6;6;6;6;6;6;6
315270 PRADOS;1;1;1;1;1;1;1;1;1;1
315340 PRESIDENTE OLEGARIO;1;1;1;1;1;1;1;1;1;1
315380 QUELUZITO;-;1;1;1;1;1;1;1;1;1
315390 RAPOSOS;4;4;4;4;4;4;4;4;4;4
315400 RAUL SOARES;1;1;1;1;1;1;1;1;1;1
315460 RIBEIRAO DAS NEVES;7;7;7;7;7;7;7;7;7;7
315510 RIO DO PRADO;1;1;1;1;1;1;1;1;1;1
315560 RIO PARDO DE MINAS;1;1;1;1;1;1;1;1;1;1
315570 RIO PIRACICABA;1;1;1;1;1;1;1;1;1;1
315690 SACRAMENTO;3;3;3;3;3;3;3;3;3;3
315700 SALINAS;3;3;3;3;3;3;3;3;3;3
315710 SALTO DA DIVISA;1;1;1;1;1;1;1;1;1;1
315720 SANTA BARBARA;3;3;3;3;3;3;3;3;3;3
315765 SANTA HELENA DE MINAS;1;1;1;1;1;1;1;1;1;1
315780 SANTA LUZIA;11;11;11;11;11;11;11;11;11;11
315800 SANTA MARIA DE ITABIRA;1;1;1;1;1;1;1;1;1;1
315820 SANTA MARIA DO SUACUI;-;-;-;-;-;-;1;1;1;1
315900 SANTANA DO RIACHO;2;2;2;2;2;2;2;2;2;2
315940 SANTA RITA DE IBITIPOCA;1;1;1;1;1;1;1;1;1;1
316030 SANTO ANTONIO DO JACINTO;1;1;1;1;1;1;1;1;1;1
316040 SANTO ANTONIO DO MONTE;3;3;3;3;3;3;3;3;3;3
316045 SANTO ANTONIO DO RETIRO;1;1;1;1;1;1;1;1;1;1
316080 SAO BENTO ABADE;2;2;2;2;2;2;2;2;2;2
316100 SAO DOMINGOS DO PRATA;1;1;1;1;1;1;1;1;1;1
316130 SAO FRANCISCO DE SALES;4;4;4;4;4;4;4;4;4;4
316170 SAO GONCALO DO ABAETE;1;1;1;1;1;1;1;1;1;1
316200 SAO GONCALO DO SAPUCAI;3;3;3;3;3;3;3;3;3;3
316210 SAO GOTARDO;2;2;2;2;2;2;2;2;2;2
316240 SAO JOAO DA PONTE;2;2;2;2;2;2;2;2;2;2
316250 SAO JOAO DEL REI;3;3;3;3;3;3;3;3;3;3
316290 SAO JOAO NEPOMUCENO;2;2;2;2;2;2;2;2;2;2
316292 SAO JOAQUIM DE BICAS;2;2;2;2;2;2;2;2;2;2
316294 SAO JOSE DA BARRA;2;2;2;2;2;2;2;2;2;2
316295 SAO JOSE DA LAPA;3;3;3;3;3;3;3;3;3;3
316320 SAO JOSE DO ALEGRE;1;1;1;1;1;1;1;1;1;1
316360 SAO JOSE DO MANTIMENTO;1;1;1;1;1;2;2;2;2;2
316370 SAO LOURENCO;6;6;6;6;6;6;6;6;6;6
316440 SAO SEBASTIAO DA BELA VISTA;1;1;1;1;1;1;1;1;1;1
316470 SAO SEBASTIAO DO PARAISO;6;6;6;6;6;6;6;6;6;6
316500 SAO TIAGO;1;1;1;1;1;1;1;1;1;1
316510 SAO TOMAS DE AQUINO;3;3;3;3;3;3;3;3;3;3
316550 SARDOA;-;-;-;-;-;-;-;-;2;2
316553 SARZEDO;6;6;6;6;6;6;6;6;6;6
316580 SENADOR JOSE BENTO;1;1;1;1;1;1;1;1;1;1
316610 SENHORA DO PORTO;1;1;1;1;1;1;1;1;1;1
316640 SERITINGA;1;1;1;1;1;1;1;1;1;1
316700 SERRANOS;1;1;1;1;1;1;1;1;1;1
316720 SETE LAGOAS;18;18;18;18;18;18;18;18;18;18
316860 TEOFILO OTONI;12;12;12;12;12;12;12;12;12;12
316870 TIMOTEO;11;11;11;11;11;11;11;11;11;11
316880 TIRADENTES;3;3;3;3;3;3;3;3;3;3
316900 TOCANTINS;3;3;3;3;3;3;3;3;3;3
316930 TRES CORACOES;6;6;6;6;6;6;6;6;6;6
316935 TRES MARIAS;3;3;3;3;3;3;3;3;3;3
316940 TRES PONTAS;7;7;7;7;7;7;7;7;7;7
316980 TURVOLANDIA;1;1;1;1;1;1;1;1;1;1
316990 UBA;9;9;9;9;9;9;9;9;9;9
317010 UBERABA;34;34;34;31;32;32;32;32;32;32
317020 UBERLANDIA;27;27;21;16;16;16;16;16;16;16
317040 UNAI;5;5;5;5;5;5;5;5;5;5
317070 VARGINHA;10;10;10;10;10;10;10;10;10;10
317103 VERDELANDIA;1;1;1;1;1;1;1;1;2;2
317120 VESPASIANO;17;17;17;17;17;17;17;17;17;17
317130 VICOSA;2;2;2;2;2;2;2;2;2;2
317170 VIRGINIA;6;6;6;6;6;6;6;6;6;6
317200 VISCONDE DO RIO BRANCO;2;2;2;2;2;2;2;2;2;2
320030 ALFREDO CHAVES;1;1;1;1;1;1;1;1;1;1
320040 ANCHIETA;6;6;2;2;6;6;6;2;2;2
320050 APIACA;-;-;-;1;1;1;1;1;1;1
320060 ARACRUZ;5;5;5;5;5;5;5;5;5;5
320070 ATILIO VIVACQUA;3;3;3;3;3;3;3;3;3;3
320080 BAIXO GUANDU;2;2;2;2;2;2;2;2;2;2
320090 BARRA DE SAO FRANCISCO;5;5;5;5;5;5;5;5;5;5
320110 BOM JESUS DO NORTE;3;3;3;2;2;2;2;2;2;2
320120 CACHOEIRO DE ITAPEMIRIM;5;5;5;5;5;5;5;5;6;6
320130 CARIACICA;15;15;15;15;21;21;21;21;21;21
320150 COLATINA;20;20;20;20;20;20;20;20;20;20
320160 CONCEICAO DA BARRA;3;3;3;3;3;3;3;3;3;3
320190 DOMINGOS MARTINS;2;2;2;2;2;2;2;2;2;2
320225 GOVERNADOR LINDENBERG;1;1;1;1;1;1;1;1;1;1
320245 IBATIBA;3;3;3;3;3;3;3;3;3;3
320250 IBIRACU;3;3;3;3;3;3;3;3;3;3
320265 IRUPI;3;3;3;3;3;3;3;3;3;3
320300 IUNA;2;2;2;2;2;2;2;2;2;2
320305 JAGUARE;7;7;7;7;7;7;7;7;7;7
320316 LARANJA DA TERRA;1;1;1;1;1;1;1;1;1;1
320320 LINHARES;15;15;15;15;15;16;16;16;16;16
320332 MARATAIZES;4;4;4;4;4;4;4;4;4;4
320334 MARECHAL FLORIANO;3;3;3;3;3;3;3;3;3;3
320340 MIMOSO DO SUL;1;1;1;1;1;1;1;1;1;1
320350 MONTANHA;1;1;1;1;1;1;1;1;1;1
320370 MUNIZ FREIRE;4;4;4;4;4;4;4;4;4;4
320380 MUQUI;2;2;2;2;2;2;2;2;2;2
320405 PEDRO CANARIO;3;3;3;3;3;3;3;3;3;3
320410 PINHEIROS;1;1;1;1;1;1;1;1;1;1
320420 PIUMA;6;6;6;6;6;6;6;6;2;2
320425 PONTO BELO;7;7;7;7;7;7;7;7;7;7
320435 RIO BANANAL;1;1;1;1;1;1;1;1;1;1
320440 RIO NOVO DO SUL;-;-;-;-;-;-;-;2;2;2
320455 SANTA MARIA DE JETIBA;6;6;6;6;6;6;6;6;6;6
320460 SANTA TERESA;2;2;2;2;2;2;2;2;2;2
320470 SAO GABRIEL DA PALHA;4;4;4;4;4;4;4;4;4;4
320490 SAO MATEUS;21;21;21;21;21;21;21;21;21;21
320500 SERRA;29;29;29;29;29;29;29;29;29;29
320501 SOORETAMA;1;1;1;1;1;1;1;1;1;1
320503 VARGEM ALTA;3;3;3;3;3;3;3;3;3;3
320506 VENDA NOVA DO IMIGRANTE;2;2;2;2;2;2;2;2;2;2
320510 VIANA;5;5;5;5;5;5;5;5;5;5
320515 VILA PAVAO;1;1;1;1;1;1;1;1;1;1
320520 VILA VELHA;45;45;45;45;45;45;45;41;41;41
320530 VITORIA;18;18;18;18;18;18;18;18;18;18
330010 ANGRA DOS REIS;23;23;23;23;23;23;23;23;23;23
330020 ARARUAMA;7;7;7;7;7;7;7;9;9;9
330022 AREAL;1;1;1;1;1;1;1;1;1;1
330025 ARRAIAL DO CABO;2;2;2;2;2;2;2;2;2;2
330030 BARRA DO PIRAI;3;3;3;3;3;3;3;3;3;3
330040 BARRA MANSA;8;8;8;8;8;8;8;8;8;8
330045 BELFORD ROXO;24;24;23;23;23;23;23;23;31;31
330050 BOM JARDIM;3;3;3;3;3;3;3;3;3;3
330070 CABO FRIO;20;20;20;20;20;20;20;20;29;29
330080 CACHOEIRAS DE MACACU;2;2;2;2;2;3;3;3;3;3
330093 CARAPEBUS;5;1;4;4;1;1;4;1;1;1
330100 CAMPOS DOS GOYTACAZES;51;51;51;48;48;48;48;48;48;48
330110 CANTAGALO;2;2;2;2;2;2;2;2;2;2
330120 CARMO;3;3;3;3;3;3;3;3;3;3
330130 CASIMIRO DE ABREU;4;4;4;4;4;4;4;4;4;4
330150 CORDEIRO;11;11;8;8;11;8;11;8;11;8
330160 DUAS BARRAS;8;8;9;9;8;8;8;8;8;8
330170 DUQUE DE CAXIAS;79;79;79;78;78;78;78;78;78;78
330185 GUAPIMIRIM;4;4;4;4;4;4;4;4;4;4
330187 IGUABA GRANDE;5;5;5;5;5;5;5;5;5;5
330190 ITABORAI;19;19;19;19;18;19;20;20;20;20
330200 ITAGUAI;11;11;11;11;11;11;16;16;16;16
330205 ITALVA;1;1;1;1;1;1;1;1;1;1
330220 ITAPERUNA;3;6;6;3;6;6;3;3;6;6
330225 ITATIAIA;2;2;2;2;2;2;2;2;2;2
330227 JAPERI;5;5;5;5;5;5;5;5;5;5
330230 LAJE DO MURIAE;3;3;3;3;3;3;3;3;3;3
330240 MACAE;42;42;42;42;42;42;42;42;42;42
330245 MACUCO;2;2;2;2;2;2;2;2;2;2
330250 MAGE;26;26;26;26;26;26;26;26;26;26
330260 MANGARATIBA;3;3;3;3;3;3;3;3;3;3
330270 MARICA;6;6;6;6;6;6;6;7;7;7
330280 MENDES;3;3;3;3;3;3;3;3;3;3
330285 MESQUITA;5;5;5;5;5;5;5;5;5;5
330290 MIGUEL PEREIRA;3;3;3;3;3;3;3;3;3;3
330300 MIRACEMA;1;1;1;1;1;1;1;1;1;1
330310 NATIVIDADE;2;2;2;2;2;2;2;2;2;2
330320 NILOPOLIS;3;3;3;3;3;3;3;3;3;3
330330 NITEROI;37;37;37;36;44;44;44;44;44;44
330340 NOVA FRIBURGO;17;17;17;17;17;17;17;17;17;17
330350 NOVA IGUACU;65;65;55;55;62;62;62;62;62;62
330360 PARACAMBI;1;1;1;1;1;1;1;1;1;1
330380 PARATY;5;5;5;5;5;5;5;5;5;5
330385 PATY DO ALFERES;3;3;3;3;3;3;3;3;3;3
330390 PETROPOLIS;16;16;16;16;16;16;16;16;16;16
330395 PINHEIRAL;4;4;4;4;4;4;4;4;4;4
330400 PIRAI;1;1;1;1;1;1;1;1;1;1
330410 PORCIUNCULA;7;7;7;7;7;7;7;7;7;7
330411 PORTO REAL;3;3;3;3;3;3;3;3;3;3
330414 QUEIMADOS;18;18;18;18;18;18;18;18;18;18
330415 QUISSAMA;5;5;5;5;5;5;5;5;5;5
330420 RESENDE;20;20;20;20;20;21;21;21;21;21
330430 RIO BONITO;3;3;3;3;3;3;3;3;3;3
330440 RIO CLARO;3;3;3;3;3;3;3;3;3;3
330450 RIO DAS FLORES;4;4;4;4;4;4;4;4;4;4
330452 RIO DAS OSTRAS;6;6;6;6;6;6;6;6;6;6
330455 RIO DE JANEIRO;292;289;289;289;289;289;289;291;291;293
330460 SANTA MARIA MADALENA;1;1;1;1;1;1;1;1;1;1
330470 SANTO ANTONIO DE PADUA;2;2;2;2;2;2;2;2;2;2
330475 SAO FRANCISCO DE ITABAPOANA;2;2;2;2;2;2;2;2;2;2
330480 SAO FIDELIS;4;4;4;4;4;4;4;4;4;4
330490 SAO GONCALO;27;27;27;28;28;28;28;28;28;29
330500 SAO JOAO DA BARRA;9;9;9;9;9;9;9;9;9;9
330510 SAO JOAO DE MERITI;21;21;21;21;26;26;26;26;26;26
330520 SAO PEDRO DA ALDEIA;11;11;11;11;11;11;11;11;11;11
330550 SAQUAREMA;5;5;5;5;6;6;6;6;6;6
330555 SEROPEDICA;5;5;5;5;5;5;5;5;5;5
330560 SILVA JARDIM;3;3;3;3;3;3;3;3;3;3
330575 TANGUA;4;4;4;4;4;4;4;4;4;4
330580 TERESOPOLIS;9;9;9;9;9;9;16;16;16;16
330590 TRAJANO DE MORAES;8;8;8;8;8;8;8;8;8;8
330600 TRES RIOS;5;5;5;5;5;5;5;5;5;5
330610 VALENCA;17;17;17;17;17;17;17;17;17;17
330615 VARRE-SAI;2;2;2;2;2;2;2;2;2;2
330620 VASSOURAS;1;1;1;1;1;1;1;1;1;1
330630 VOLTA REDONDA;28;28;28;28;28;28;28;27;27;27
350010 ADAMANTINA;1;1;1;1;1;1;1;1;1;1
350030 AGUAI;2;2;2;2;2;2;2;2;2;2
350050 AGUAS DE LINDOIA;1;1;1;1;1;1;1;1;1;1
350055 AGUAS DE SANTA BARBARA;4;4;4;4;4;4;4;4;4;4
350070 AGUDOS;5;5;5;5;5;5;5;5;5;5
350080 ALFREDO MARCONDES;1;1;1;1;1;1;1;1;1;1
350160 AMERICANA;23;23;23;23;28;28;28;31;31;31
350170 AMERICO BRASILIENSE;2;2;2;2;2;2;2;2;2;2
350190 AMPARO;8;8;8;8;8;8;8;8;8;8
350220 ANGATUBA;1;1;1;1;1;1;1;1;1;1
350230 ANHEMBI;1;1;1;1;1;1;1;1;1;1
350250 APARECIDA;5;5;5;5;5;5;5;5;5;5
350270 APIAI;1;1;1;1;1;1;1;1;1;1
350275 ARACARIGUAMA;5;5;5;5;5;5;5;5;5;5
350280 ARACATUBA;11;11;11;11;11;11;11;11;11;11
350290 ARACOIABA DA SERRA;2;2;2;2;2;2;2;2;2;2
350320 ARARAQUARA;9;9;9;9;9;9;9;9;9;9
350330 ARARAS;9;9;9;9;9;9;9;9;9;9
350360 AREIOPOLIS;2;2;2;2;2;2;2;2;2;2
350380 ARTUR NOGUEIRA;1;1;1;1;1;1;1;1;1;1
350390 ARUJA;3;2;4;4;5;2;5;4;2;4
350400 ASSIS;11;11;11;11;11;11;11;11;11;11
350410 ATIBAIA;18;18;18;18;18;18;18;18;18;18
350420 AURIFLAMA;3;3;3;3;3;3;3;3;3;3
350450 AVARE;4;4;4;4;4;4;4;4;4;4
350460 BADY BASSITT;1;1;1;1;1;1;-;-;-;-
350490 BANANAL;4;4;4;4;4;4;4;4;4;4
350500 BARAO DE ANTONINA;1;1;1;1;1;1;1;1;1;1
350540 BARRA DO TURVO;4;4;4;4;4;4;4;4;4;4
350550 BARRETOS;9;9;9;9;9;9;9;9;9;9
350560 BARRINHA;1;1;1;1;1;1;1;1;1;1
350570 BARUERI;56;56;56;56;56;56;56;56;56;63
350600 BAURU;42;42;42;42;42;42;42;42;43;43
350610 BEBEDOURO;6;6;6;6;6;6;6;6;6;6
350635 BERTIOGA;5;5;5;5;5;5;5;5;5;5
350650 BIRIGUI;12;12;11;11;11;11;11;11;11;11
350660 BIRITIBA-MIRIM;3;3;3;3;3;3;3;3;3;3
350670 BOA ESPERANCA DO SUL;1;1;1;1;1;1;1;1;1;1
350700 BOITUVA;7;7;7;7;7;7;7;7;7;7
350715 BOM SUCESSO DE ITARARE;1;1;1;1;1;1;1;1;1;1
350750 BOTUCATU;7;7;7;7;7;7;7;7;7;7
350760 BRAGANCA PAULISTA;20;20;20;20;20;20;20;20;20;20
350800 BURI;5;5;5;5;5;5;5;5;5;5
350810 BURITAMA;-;-;-;-;-;-;-;-;-;4
350840 CABREUVA;11;11;11;11;11;11;11;11;11;11
350850 CACAPAVA;5;5;5;5;5;5;5;5;5;5
350860 CACHOEIRA PAULISTA;2;2;2;2;2;2;2;2;2;2
350900 CAIEIRAS;12;12;12;12;12;12;12;16;16;16
350920 CAJAMAR;5;5;5;5;5;5;5;5;5;5
350925 CAJATI;7;8;8;8;8;8;8;8;8;8
350930 CAJOBI;1;1;1;1;1;1;1;1;1;1
350950 CAMPINAS;76;76;77;73;73;73;73;73;73;73
350970 CAMPOS DO JORDAO;4;4;4;4;4;4;4;4;4;4
350990 CANANEIA;3;3;3;3;3;3;3;3;3;3
351000 CANDIDO MOTA;3;3;3;3;3;3;3;3;3;3
351020 CAPAO BONITO;4;4;4;4;4;4;4;4;4;4
351030 CAPELA DO ALTO;2;2;2;2;2;2;2;2;2;2
351040 CAPIVARI;3;3;3;3;3;3;3;3;3;3
351050 CARAGUATATUBA;14;14;14;14;14;14;14;14;14;14
351060 CARAPICUIBA;22;22;22;22;22;18;18;18;18;18
