ibge,anomes,bpc_ben,bpc_pcd_ben,bpc_idoso_ben,bpc_pcd_val,bpc_idoso_val,bpc_val
220005,202207,17,16,1,19392,1212,20604
220010,202207,78,66,12,79992.2,15756,95748.2
220020,202207,709,583,126,706601.2,152712.4,859313.6
220025,202207,100,97,3,117565.95,3636,121201.95
220027,202207,50,41,9,49692,10908,60600
220030,202207,119,100,19,121200.91,23028,144228.91
220040,202207,1239,958,281,1161105.36,341786.06,1502891.42
220045,202207,31,21,10,25452.78,12120.4,37573.18
220050,202207,672,558,114,676300.54,138168.59,814469.13
220060,202207,174,153,21,185438.67,25452.35,210891.02
220070,202207,110,95,15,115141.91,18180,133321.91
220080,202207,13,11,2,13332,2424,15756
220090,202207,39,28,11,33936.2,13332,47268.2
220095,202207,2,2,0,2424,,2424.0
220100,202207,21,17,4,20604.2,4848,25452.2
220105,202207,26,24,2,29088.6,2424,31512.6
220110,202207,235,216,19,261792,23028,284820
220115,202207,42,37,5,44844,6060,50904
220117,202207,21,19,2,23028,2424,25452
220120,202207,1459,1125,334,1363506.64,404808.98,1768315.62
220130,202207,26,26,0,31512,,31512.0
220140,202207,88,71,17,86052.2,20605,106657.2
220150,202207,482,363,119,439964.3,144230.21,584194.51
220155,202207,17,16,1,19392,1212,20604
220157,202207,20,17,3,20604.2,3636,24240.2
220160,202207,101,88,13,106656,15756,122412
220170,202207,39,34,5,41208,6060,47268
220173,202207,10,8,2,9696.2,2424,12120.2
220177,202207,13,13,0,15756.18,,15756.18
220180,202207,64,63,1,76356.59,1212,77568.59
220190,202207,1091,948,143,1148982.27,173316.69,1322298.96
220191,202207,42,37,5,44845.51,6060,50905.51
220192,202207,90,84,6,101808.33,7272,109080.33
220194,202207,60,53,7,64236,8484,72720
220196,202207,79,65,14,78781.18,16968,95749.18
220198,202207,1,1,0,1212,,1212.0
220200,202207,401,337,64,408449.45,77568.6,486018.05
220202,202207,35,30,5,36360.2,6060,42420.2
220205,202207,61,53,8,64236,9696,73932
220207,202207,15,15,0,18180,,18180.0
220208,202207,74,46,28,55752.2,33936.2,89688.4
220209,202207,32,27,5,32724,6060,38784
220210,202207,20,16,4,19392,4848,24240
220211,202207,31,29,2,35148.77,2424,37572.77
220213,202207,31,28,3,33936.84,3636,37572.84
220217,202207,40,33,7,39996.83,8484,48480.83
220220,202207,2276,1510,766,1830139.05,928397.02,2758536.07
220225,202207,7,2,5,2424.8,6060,8484.8
220230,202207,971,741,230,898100.29,278764.22,1176864.51
220240,202207,166,146,20,176952.64,24240.32,201192.96
220245,202207,35,32,3,38784.55,3636,42420.55
220250,202207,130,111,19,134535.05,23028,157563.05
220253,202207,49,43,6,52116,7272,59388
220255,202207,43,37,6,44844,7272,52116
220260,202207,698,533,165,647213.3,199980.77,847194.07
220265,202207,9,8,1,9696,1212,10908
220270,202207,821,738,83,896884.99,100596,997480.99
220271,202207,38,29,9,35148.3,10908,46056.3
220272,202207,13,13,0,15756,,15756.0
220273,202207,14,13,1,15756.2,1212,16968.2
220275,202207,64,54,10,65448,12120,77568
220277,202207,26,19,7,23028,8484.7,31512.7
220280,202207,18,12,6,14544,7272,21816
220285,202207,41,39,2,47268,2424,49692
220290,202207,1511,1288,223,1561075.31,270279.32,1831354.63
220300,202207,37,36,1,43632.6,1212,44844.6
220310,202207,329,277,52,335729.97,63025.83,398755.80
220320,202207,435,401,34,487234.46,41208,528442.46
220323,202207,3,1,2,1212.8,2424.2,3637.0
220325,202207,8,7,1,8484,1212,9696
220327,202207,13,13,0,15756,,15756.0
220330,202207,221,155,66,187861.4,79992,267853.4
220335,202207,134,113,21,136957.45,25452,162409.45
220340,202207,46,33,13,39996,15756,55752
220342,202207,54,45,9,54541.42,10908,65449.42
220345,202207,82,70,12,84840.91,14544.36,99385.27
220350,202207,454,395,59,478742.26,71508.35,550250.61
220360,202207,45,32,13,38784,15756,54540
220370,202207,1305,1089,216,1319882.8,261792.94,1581675.74
220375,202207,15,15,0,18180.6,,18180.6
220380,202207,28,20,8,24240.8,9696,33936.8
220385,202207,14,13,1,15756,1212.66,16968.66
220390,202207,2349,1302,1047,1578042.84,1268975.67,2847018.51
220400,202207,36,31,5,37572,6060,43632
220410,202207,22,21,1,25452,1212,26664
220415,202207,13,12,1,14545,1212,15757
220420,202207,123,103,20,124837,24240,149077
220430,202207,133,117,16,141804.25,19392,161196.25
220435,202207,21,16,5,19392.5,6060,25452.5
220440,202207,266,230,36,278765.47,44845.2,323610.67
220450,202207,343,168,175,203620.49,212102.41,415722.90
220455,202207,48,47,1,56964.4,1212,58176.4
220460,202207,23,20,3,24240.6,3636.19,27876.79
220465,202207,66,43,23,52116.2,27876.28,79992.48
220470,202207,229,200,29,242402.54,35148.01,277550.55
220480,202207,68,63,5,76356,6060,82416
220490,202207,85,73,12,88476,14544,103020
220500,202207,115,96,19,116352,23028,139380
220510,202207,361,281,80,340575.77,96960.18,437535.95
220515,202207,22,20,2,24240.35,2424,26664.35
220520,202207,370,327,43,396328.02,52116.99,448445.01
220525,202207,8,3,5,3636,6060,9696
220527,202207,16,13,3,15756,3636,19392
220530,202207,43,22,21,26664,25452.87,52116.87
220535,202207,5,4,1,4848.2,1212,6060.2
220540,202207,88,76,12,92112.86,14544,106656.86
220545,202207,25,16,9,19392.23,10908.1,30300.33
220550,202207,718,562,156,681151.87,189072.9,870224.77
220551,202207,11,9,2,10908,2424,13332
220552,202207,12,12,0,14544,,14544.0
220553,202207,52,47,5,56964.67,6060.2,63024.87
220554,202207,8,5,3,6060.2,3636,9696.2
220555,202207,43,36,7,43632.68,8484,52116.68
220556,202207,38,36,2,43632,2424,46056
220557,202207,58,51,7,61812.6,8484,70296.6
220558,202207,7,3,4,3636,4848,8484
220559,202207,6,6,0,7273.67,,7273.67
220560,202207,76,50,26,60600,31512,92112
220570,202207,712,442,270,535706.71,327242.44,862949.15
220580,202207,536,491,45,595109.24,54541,649650.24
220585,202207,14,11,3,13332.2,3636.2,16968.4
220590,202207,13,12,1,14544,1212,15756
220595,202207,77,58,19,70296.62,23028.1,93324.72
220600,202207,23,16,7,19392,8484,27876
220605,202207,29,25,4,30300,4848,35148
220610,202207,87,73,14,88476,16968.52,105444.52
220620,202207,544,461,83,558736.48,100596.84,659333.32
220630,202207,4,2,2,2424,2424,4848
220635,202207,32,29,3,35148,3636,38784
220640,202207,107,89,18,107868,21816,129684
220650,202207,114,108,6,130896,7272,138168
220660,202207,66,49,17,59389.79,20604.2,79993.99
220665,202207,7,7,0,8484,,8484.0
220667,202207,15,13,2,15756.77,2424,18180.77
220669,202207,32,27,5,32724.2,6060,38784.2
220670,202207,66,52,14,63024,16968,79992
220672,202207,81,59,22,71509.71,26664.2,98173.91
220675,202207,28,21,7,25452.67,8484,33936.67
220680,202207,56,49,7,59388,8484,67872
220690,202207,51,48,3,58176.22,3636,61812.22
220695,202207,26,14,12,16968.34,14544,31512.34
220700,202207,1804,1389,415,1683478.02,504193.44,2187671.46
220710,202207,8,6,2,7272,2424,9696
220720,202207,110,94,16,113928.25,19392,133320.25
220730,202207,21,20,1,24240,1212,25452
220735,202207,5,2,3,2424,3636,6060
220740,202207,48,43,5,52116,6060,58176
220750,202207,114,95,19,115140.2,23029.09,138169.29
220755,202207,16,16,0,19392.77,,19392.77
220760,202207,66,58,8,70296.6,9696,79992.6
220770,202207,5812,3297,2515,3996036.83,3048226.01,7044262.84
220775,202207,11,7,4,8484,4848.8,13332.8
220777,202207,20,19,1,23028,1212,24240
220779,202207,3,1,2,1212,2424,3636
220780,202207,905,766,139,928394.13,168468.78,1096862.91
220785,202207,4,1,3,1212,3636,4848
220790,202207,1175,942,233,1141715.48,282398.88,1424114.36
220793,202207,7,5,2,6060,2424,8484
220795,202207,16,15,1,18180.06,1212,19392.06
220800,202207,4012,3065,947,3715035.79,1147768.4,4862804.19
220810,202207,70,62,8,75144.99,9696,84840.99
220820,202207,244,220,24,266644.09,29089.8,295733.89
220830,202207,1261,1103,158,1336844.18,191496.46,1528340.64
220840,202207,2501,1749,752,2119808.97,911430.14,3031239.11
220850,202207,72,64,8,77568,9696,87264
220855,202207,9,5,4,6060,4848,10908
220860,202207,13,12,1,14544.61,1212,15756.61
220865,202207,29,25,4,30300,4848,35148
220870,202207,85,77,8,93324.6,9696,103020.6
220880,202207,330,271,59,329667.4,71509.05,401176.45
220885,202207,27,26,1,31512.82,1212,32724.82
220887,202207,6,5,1,6060.2,1212,7272.2
220890,202207,85,73,12,88476.99,14544,103020.99
220900,202207,25,13,12,15756,14544,30300
220910,202207,48,38,10,46056.85,12120,58176.85
220915,202207,9,8,1,9696,1212,10908
220920,202207,47,41,6,49693.31,7272,56965.31
220930,202207,48,46,2,55752,2424,58176
220935,202207,14,14,0,16968,,16968.0
220937,202207,35,30,5,36360.6,6060,42420.6
220940,202207,55,50,5,60600,6060,66660
220945,202207,4,3,1,3636,1212,4848
220950,202207,34,26,8,31512.08,9696,41208.08
220955,202207,15,15,0,18180.72,,18180.72
220960,202207,38,35,3,42421,3636,46057
220965,202207,43,39,4,47268,4848,52116
220970,202207,62,52,10,63024,12120,75144
220975,202207,11,10,1,12120.4,1212,13332.4
220980,202207,29,27,2,32724,2424,35148
220985,202207,52,45,7,54540,8484,63024
220987,202207,30,29,1,35150.5,1212.2,36362.7
220990,202207,23,23,0,27876,,27876.0
220995,202207,11,9,2,10908.21,2424,13332.21
220997,202207,59,53,6,64236.2,7272,71508.2
221000,202207,1238,1096,142,1328363.69,172104.36,1500468.05
221005,202207,45,42,3,50904,3636.22,54540.22
221010,202207,26,18,8,21816,9696,31512
221020,202207,38,34,4,41208.76,4848,46056.76
221030,202207,38,31,7,37476.25,8484,45960.25
221035,202207,22,21,1,25452.4,1212,26664.4
221037,202207,14,10,4,12120,4848,16968
221038,202207,26,23,3,27876,3636,31512
221039,202207,25,24,1,29088.11,1212.2,30300.31
221040,202207,263,227,36,275124.66,43632,318756.66
221050,202207,224,188,36,227859.35,43632.2,271491.55
221060,202207,1949,1675,274,2032548.39,333302.35,2365850.74
221062,202207,28,27,1,32724.34,1212,33936.34
221063,202207,19,14,5,16968,6060,23028
221065,202207,72,57,15,69084,18180,87264
221070,202207,143,125,18,151502.29,21816,173318.29
221080,202207,383,326,57,395116.69,69084,464200.69
221090,202207,21,16,5,19393.05,6060,25453.05
221093,202207,43,31,12,37572,14544,52116
221095,202207,4,4,0,4848,,4848.0
221097,202207,13,11,2,13332,2424,15756
221100,202207,26364,15770,10594,19118458.81,12854624.64,31973083.45
221110,202207,1130,868,262,1052030.07,317545.91,1369575.98
221120,202207,556,403,153,488442.09,185436,673878.09
221130,202207,990,800,190,969607.75,232704.14,1202311.89
221135,202207,32,28,4,33936,4848,38784
221140,202207,47,40,7,48480.24,8484,56964.24
221150,202207,10,7,3,8484.18,3636,12120.18
221160,202207,12,12,0,14544.9,,14544.9
221170,202207,20,18,2,21816,2424,24240
230010,202207,156,136,20,164832.11,24240,189072.11
230015,202207,155,127,28,153924.6,33936,187860.6
230020,202207,1712,1387,325,1683483.07,395119.61,2078602.68
230030,202207,1652,1189,463,1442299.02,561159.58,2003458.60
230040,202207,221,175,46,212100,55752,267852
230050,202207,239,168,71,203616,86052.2,289668.2
230060,202207,167,133,34,161196.51,41209.3,202405.81
230070,202207,298,256,42,311486.38,50904,362390.38
230075,202207,890,740,150,896886.13,181801.51,1078687.64
230080,202207,211,177,34,214524,41208.82,255732.82
230090,202207,162,118,44,143016,53328,196344
230100,202207,2543,1420,1123,1723488.21,1361084.38,3084572.59
230110,202207,2989,1887,1102,2287077.8,1335637.87,3622715.67
230120,202207,1127,864,263,1047182.1,318756.87,1365938.97
230125,202207,168,131,37,158772.2,44844,203616.2
230130,202207,492,435,57,527225.84,69084.53,596310.37
230140,202207,213,172,41,208465.16,49692,258157.16
230150,202207,154,118,36,143016.2,43632.2,186648.4
230160,202207,984,805,179,975661.79,219372.68,1195034.47
230170,202207,640,565,75,686005.87,90901.18,776907.05
230180,202207,74,66,8,79992.1,9696,89688.1
230185,202207,411,346,65,419353.65,78780.16,498133.81
230190,202207,2488,1894,594,2295558.68,719930.76,3015489.44
230195,202207,503,433,70,524802.51,84840,609642.51
230200,202207,445,340,105,412084.32,127260.2,539344.52
230205,202207,416,275,141,333300.2,170892,504192.2
230210,202207,1410,1079,331,1307760.32,402385.08,1710145.40
230220,202207,1613,1072,541,1299279.33,656910.96,1956190.29
230230,202207,1013,833,180,1009601.8,218161.54,1227763.34
230240,202207,1940,1678,262,2034969.93,317546.8,2352516.73
230250,202207,1815,1477,338,1790147.8,409660.57,2199808.37
230260,202207,3312,2033,1279,2465220.22,1551362.75,4016582.97
230270,202207,1375,1072,303,1299269.33,367238.1,1666507.43
230280,202207,2830,2143,687,2600984.3,833862.49,3434846.79
230290,202207,355,310,45,375724.72,54541.48,430266.20
230300,202207,512,372,140,450865.7,169680,620545.7
230310,202207,441,339,102,410868.5,123624,534492.5
230320,202207,943,797,146,967186.09,178164.2,1145350.29
230330,202207,315,251,64,304212.31,78780.6,382992.91
230340,202207,445,358,87,433900.16,105444,539344.16
230350,202207,3388,2076,1312,2517358.18,1591365.45,4108723.63
230360,202207,282,230,52,279973.32,63024.69,342998.01
230365,202207,126,101,25,122412.73,30300,152712.73
230370,202207,11252,5546,5706,6726732.52,6919411.12,13646143.64
230380,202207,495,425,70,515104.19,84840.85,599945.04
230390,202207,535,303,232,367238.19,281184.6,648422.79
230393,202207,234,191,43,231492.67,52116.5,283609.17
230395,202207,359,287,72,347847.21,87265.86,435113.07
230400,202207,647,512,135,621760.46,163621.2,785381.66
230410,202207,2800,1735,1065,2104056.92,1290793.87,3394850.79
230420,202207,6611,4375,2236,5306232.5,2711283.4,8017515.9
230423,202207,341,295,46,357540.82,55752,413292.82
230425,202207,486,386,100,467835.6,121201.73,589037.33
230426,202207,116,88,28,106656,33936,140592
230427,202207,73,67,6,81204,7272,88476
230428,202207,1661,821,840,995058.61,1019294.8,2014353.41
230430,202207,467,376,91,455717.17,110293.25,566010.42
230435,202207,963,701,262,849616.6,317544.2,1167160.8
230440,202207,97167,44035,53132,53398933.33,64448778.75,117847712.08
230445,202207,329,225,104,272704.66,126048,398752.66
230450,202207,595,469,126,568428.78,152712,721140.78
230460,202207,100,70,30,84840.3,36360,121200.3
230465,202207,321,259,62,313910.86,75144,389054.86
230470,202207,2050,1596,454,1934363.46,550249.75,2484613.21
230480,202207,151,137,14,166044,16968.56,183012.56
230490,202207,332,260,72,315120.26,87264,402384.26
230495,202207,495,344,151,416934.68,183013.87,599948.55
230500,202207,1111,825,286,999903.58,346633.1,1346536.68
230510,202207,62,43,19,52116,23028,75144
230520,202207,418,318,100,385417.08,122412.62,507829.70
230523,202207,2565,1578,987,1912559.43,1196256.39,3108815.82
230526,202207,255,218,37,264217.1,44844,309061.1
230530,202207,691,504,187,610851.95,226646.11,837498.06
230533,202207,219,198,21,239977.12,25452.2,265429.32
230535,202207,391,293,98,355118.22,118776.35,473894.57
230540,202207,1797,1602,195,1941641.92,237553.49,2179195.41
230550,202207,4096,2605,1491,3158531.45,1807119.81,4965651.26
230560,202207,601,453,148,549042.31,179376.52,728418.83
230565,202207,222,164,58,198768,70296.6,269064.6
230570,202207,300,253,47,306637.14,56964,363601.14
230580,202207,1220,858,362,1039900.24,438747.18,1478647.42
230590,202207,1037,798,239,967085.67,290882.06,1257967.73
230600,202207,269,242,27,294517.77,32724,327241.77
230610,202207,451,333,118,403598.28,143016.43,546614.71
230620,202207,172,146,26,176954.34,31512,208466.34
230625,202207,837,565,272,685999.76,329664.3,1015664.06
230630,202207,1431,1072,359,1301702,435110.82,1736812.82
230640,202207,3964,3258,706,3948752.57,856902.02,4805654.59
230650,202207,497,420,77,509041.57,93324.76,602366.33
230655,202207,723,585,138,709030.08,167257.45,876287.53
230660,202207,353,292,61,353904.98,73933.14,427838.12
230670,202207,470,382,88,462992.03,106656.19,569648.22
230680,202207,214,187,27,226645.73,32724,259369.73
230690,202207,962,806,156,976880.88,189072.9,1165953.78
230700,202207,970,806,164,978094.68,198769.72,1176864.40
230710,202207,665,621,44,752661.2,54540,807201.2
230720,202207,145,124,21,150288,25452.2,175740.2
230725,202207,259,196,63,237552.96,76356.46,313909.42
230730,202207,12979,6884,6095,8350052.47,7389629.5,15739681.97
230740,202207,696,550,146,666614.26,176952.6,843566.86
230750,202207,834,690,144,836288.98,174528.3,1010817.28
230760,202207,1590,1352,238,1639859.58,288457.75,1928317.33
230763,202207,341,277,64,335726.87,77569.08,413295.95
230765,202207,8430,3899,4531,4726888.43,5495298.73,10222187.16
230770,202207,5137,2574,2563,3119736.25,3110009.53,6229745.78
230780,202207,788,684,104,830224.49,126048.19,956272.68
230790,202207,320,262,58,317544,70296,387840
230800,202207,1179,839,340,1016871.76,412080.4,1428952.16
230810,202207,1434,1249,185,1515023.97,224221.91,1739245.88
230820,202207,380,251,129,304212.8,156348.53,460561.33
230830,202207,964,811,153,982939.51,185436,1168375.51
230835,202207,277,230,47,278761.59,56964.68,335726.27
230837,202207,177,142,35,172104.85,42420.5,214525.35
230840,202207,963,741,222,898095.61,270278.22,1168373.83
230850,202207,1410,1200,210,1455633.44,254523.43,1710156.87
230860,202207,322,244,78,295728,94542.06,390270.06
230870,202207,1891,1596,295,1934370.57,357541.22,2291911.79
230880,202207,81,64,17,77568.88,20604,98172.88
230890,202207,559,494,65,598731.45,78780.19,677511.64
230900,202207,305,227,78,275124.68,95748.88,370873.56
230910,202207,223,172,51,208464.25,61812,270276.25
230920,202207,491,381,110,462986.59,133320,596306.59
230930,202207,1087,749,338,907799.91,409657.97,1317457.88
230940,202207,852,647,205,784173.76,249673.35,1033847.11
230945,202207,550,441,109,534502.13,132113.19,666615.32
230950,202207,432,371,61,449655.74,73933.22,523588.96
230960,202207,2841,1879,962,2277387.78,1165968.66,3443356.44
230970,202207,1821,990,831,1199897.07,1007180.13,2207077.20
230980,202207,206,161,45,195133,54540,249673
230990,202207,140,111,29,134532,35148,169680
231000,202207,204,188,16,227856.1,19392,247248.1
231010,202207,173,120,53,145441.09,64237.05,209678.14
231020,202207,1463,987,476,1196266.28,576921.07,1773187.35
231025,202207,1122,778,344,942953.82,416933.39,1359887.21
231030,202207,1065,867,198,1050809.46,239977.45,1290786.91
231040,202207,169,114,55,138168.8,66660,204828.8
231050,202207,955,826,129,1001129.08,156352.7,1157481.78
231060,202207,163,134,29,162409.47,35148.06,197557.53
231070,202207,1537,1054,483,1277459.86,586610.86,1864070.72
231080,202207,269,237,32,287246.17,38784,326030.17
231085,202207,680,410,270,496927.42,327240.89,824168.31
231090,202207,262,209,53,253309.42,64237.64,317547.06
231095,202207,163,128,35,155136,42420.77,197556.77
231100,202207,175,140,35,169680.24,42420,212100.24
231110,202207,374,312,62,379360.32,75144,454504.32
231120,202207,260,217,43,263004.45,53329.59,316334.04
231123,202207,157,147,10,178165.15,12120,190285.15
231126,202207,331,248,83,300576.46,100596,401172.46
231130,202207,5011,3879,1132,4705057.99,1371999.69,6077057.68
231135,202207,219,191,28,231492.2,33936,265428.2
231140,202207,3107,2223,884,2694308.61,1071415.19,3765723.80
231150,202207,388,363,25,439958.57,30300,470258.57
231160,202207,1252,1019,233,1236253.75,282396.46,1518650.21
231170,202207,540,375,165,454500.82,199980,654480.82
231180,202207,1847,1599,248,1938010.05,300578.24,2238588.29
231190,202207,218,178,40,215736.1,48480,264216.1
231195,202207,229,190,39,231492,47268.6,278760.6
231200,202207,844,677,167,821743.56,203618.52,1025362.08
231210,202207,528,443,85,536919.82,104232.2,641152.02
231220,202207,1073,759,314,923555.89,380568.97,1304124.86
231230,202207,1547,1156,391,1403503.12,473892.43,1877395.55
231240,202207,1579,1065,514,1293215.45,622972.36,1916187.81
231250,202207,95,89,6,107868.17,7272,115140.17
231260,202207,260,175,85,212100.9,103020.37,315121.27
231270,202207,1003,776,227,940527.5,275125.81,1215653.31
231280,202207,75,58,17,70296,20604,90900
231290,202207,8094,4488,3606,5440740.76,4372936.15,9813676.91
231300,202207,594,542,52,656909.8,63024.54,719934.34
231310,202207,797,727,70,881131.43,84841.2,965972.63
231320,202207,596,443,153,536917.08,185436.68,722353.76
231325,202207,102,85,17,103020,20604,123624
231330,202207,1963,1490,473,1805905.08,573282.93,2379188.01
231335,202207,255,223,32,270278.09,38784,309062.09
231340,202207,1873,1289,584,1562285.54,710240.32,2272525.86
231350,202207,1376,1084,292,1315046.27,353915.53,1668961.80
231355,202207,417,343,74,415718.52,89688,505406.52
231360,202207,553,381,172,461775.93,208464.21,670240.14
231370,202207,96,81,15,98172,18180,116352
231375,202207,298,220,78,266640.9,94536.3,361177.2
231380,202207,495,393,102,476316.9,123624,599940.9
231390,202207,202,155,47,187860.29,56964,244824.29
231395,202207,782,474,308,574488.5,373296.5,947785.0
231400,202207,1193,988,205,1197465.5,248464.46,1445929.96
231410,202207,1388,1130,258,1370785.02,312697.35,1683482.37
240010,202207,377,164,213,198772.8,259374.13,458146.93
240020,202207,2301,1870,431,2268905.76,522378.49,2791284.25
240030,202207,116,93,23,112717.94,27876,140593.94
240040,202207,31,30,1,36360,1212,37572
240050,202207,523,450,73,546627.03,88476.1,635103.13
240060,202207,73,67,6,81204.3,7272,88476.3
240070,202207,255,194,61,235128.78,73932.38,309061.16
240080,202207,572,384,188,465418.42,227858.73,693277.15
240090,202207,100,89,11,107868.7,13332,121200.7
240100,202207,1526,1430,96,1733179.58,116353.74,1849533.32
240110,202207,1042,690,352,836300.66,427852.2,1264152.86
240120,202207,149,108,41,130896.77,49692.87,180589.64
240130,202207,275,252,23,305428.56,27876.6,333305.16
240140,202207,90,58,32,70297.39,38785.37,109082.76
240145,202207,723,636,87,770841.25,105444.1,876285.35
240150,202207,27,20,7,24240,8484,32724
240160,202207,40,31,9,37572,10908,48480
240165,202207,39,31,8,37572.35,9696,47268.35
240170,202207,143,99,44,119989.7,53328,173317.7
240180,202207,107,81,26,98174.44,31512,129686.44
240185,202207,52,45,7,54540,8484,63024
240190,202207,14,12,2,14544.53,2424,16968.53
240200,202207,3128,1686,1442,2044664.81,1747713.91,3792378.72
240210,202207,166,126,40,152712,48480,201192
240220,202207,1120,775,345,940534.37,418142.5,1358676.87
240230,202207,825,747,78,906597.18,94537.16,1001134.34
240240,202207,73,48,25,58176,30300.2,88476.2
240250,202207,96,82,14,99384.9,16968,116352.9
240260,202207,1856,1302,554,1580462.67,671453.87,2251916.54
240270,202207,173,149,24,180589.4,29088,209677.4
240280,202207,63,50,13,60600.45,15756,76356.45
240290,202207,41,38,3,46056,3636,49692
240300,202207,167,89,78,107868.6,94536,202404.6
240310,202207,2517,1336,1181,1619260.51,1432602.48,3051862.99
240320,202207,175,160,15,195132,18180,213312
240325,202207,4828,2747,2081,3334285.85,2523422.85,5857708.70
240330,202207,75,71,4,86052.12,4848,90900.12
240340,202207,90,60,30,72720.61,36360.15,109080.76
240350,202207,92,75,17,90900.2,20604,111504.2
240360,202207,654,399,255,483601.34,309064.36,792665.70
240370,202207,58,50,8,60600.2,9696,70296.2
240375,202207,55,35,20,42420.2,24240.2,66660.4
240380,202207,214,174,40,210892.03,48480.7,259372.73
240390,202207,15,13,2,15756,2424,18180
240400,202207,85,76,9,92112.3,10908,103020.3
240410,202207,11,7,4,8484,4848,13332
240420,202207,1099,790,309,957498.21,374511.28,1332009.49
240430,202207,257,234,23,283613.97,27876.7,311490.67
240440,202207,131,68,63,82417.49,76356.66,158774.15
240450,202207,253,154,99,186649.3,119989.71,306639.01
240460,202207,77,60,17,72720,20604,93324
240470,202207,214,194,20,235132.16,24240.99,259373.15
240480,202207,16,14,2,16968,2424,19392
240485,202207,79,62,17,75144.8,20604,95748.8
240490,202207,58,51,7,61812,8484,70296
240500,202207,96,73,23,88476,27876,116352
240510,202207,39,29,10,35148.6,12120,47268.6
240520,202207,98,92,6,111504.5,7272.04,118776.54
240530,202207,66,56,10,67872.06,12120,79992.06
240540,202207,89,76,13,92112.1,15756.15,107868.25
240550,202207,12,10,2,12120,2424,14544
240560,202207,386,272,114,329666.68,138168,467834.68
240570,202207,433,272,161,329665.3,195132.2,524797.5
240580,202207,1326,1002,324,1215650.87,393901.15,1609552.02
240590,202207,30,29,1,35148.16,1212,36360.16
240600,202207,97,91,6,110293.69,7272,117565.69
240610,202207,501,409,92,495716.93,111505.9,607222.83
240615,202207,10,9,1,10908,1212,12120
240620,202207,84,80,4,96962.18,4848,101810.18
240630,202207,40,33,7,39996,8484.39,48480.39
240640,202207,30,24,6,29088,7272,36360
240650,202207,239,191,48,231492.81,58176.2,289669.01
240660,202207,110,94,16,113928.4,19392.2,133320.6
240670,202207,305,165,140,199985.65,169681.59,369667.24
240680,202207,54,41,13,49692,15756.1,65448.1
240690,202207,49,47,2,56964,2424,59388
240700,202207,174,139,35,168468,42420.2,210888.2
240710,202207,2197,1301,896,1576844.08,1087177.9,2664021.98
240720,202207,1065,752,313,911438.22,379358.05,1290796.27
240725,202207,70,64,6,77568.42,7272,84840.42
240730,202207,147,123,24,149076,29088,178164
240740,202207,228,192,36,232707.79,43632.2,276339.99
240750,202207,51,31,20,37572,24240,61812
240760,202207,57,46,11,55752,13332,69084
240770,202207,145,112,33,135745.07,39996.71,175741.78
240780,202207,711,587,124,711452.39,150289.16,861741.55
240790,202207,40,38,2,46056.71,2424,48480.71
240800,202207,9634,6476,3158,7852791.29,3828808.83,11681600.12
240810,202207,21442,11258,10184,13649887.28,12350465.43,26000352.71
240820,202207,249,142,107,172107.4,130897.24,303004.64
240830,202207,1597,1312,285,1591383.87,345422.72,1936806.59
240840,202207,72,63,9,76356.8,10908,87264.8
240850,202207,86,75,11,90900,13332,104232
240860,202207,108,103,5,124837.38,6060,130897.38
240870,202207,56,46,10,55752.8,12120,67872.8
240880,202207,32,28,4,33936,4848,38784
240890,202207,1175,651,524,789024.71,636305.13,1425329.84
240895,202207,60,48,12,58176.64,14544,72720.64
240910,202207,168,143,25,173316.43,30300,203616.43
240920,202207,12,11,1,13332.61,1212,14544.61
240930,202207,422,372,50,450874.69,60602.68,511477.37
240933,202207,59,37,22,44844.95,26664,71508.95
240940,202207,2309,2023,286,2451904.06,346636.19,2798540.25
240950,202207,42,37,5,44844,6060,50904
240960,202207,24,20,4,24240,4848.2,29088.2
240970,202207,103,75,28,90900,33936,124836
240980,202207,206,163,43,197556.61,52116.48,249673.09
240990,202207,139,89,50,107868,60600,168468
241000,202207,61,55,6,66661.02,7272,73933.02
241010,202207,82,61,21,73932,25452,99384
241020,202207,109,99,10,119988.6,12120,132108.6
241025,202207,16,9,7,10908.35,8484.5,19392.85
241030,202207,102,82,20,99384,24240,123624
241040,202207,40,31,9,37572,10908,48480
241050,202207,74,68,6,82416,7272,89688
241060,202207,22,18,4,21816,4848,26664
241070,202207,18,18,0,21816.2,,21816.2
241080,202207,57,50,7,60600.2,8484,69084.2
241090,202207,53,38,15,46058.36,18180,64238.36
241100,202207,76,65,11,78780,13332,92112
241105,202207,16,7,9,8484,10909,19393
241110,202207,49,40,9,48480.15,10908,59388.15
241120,202207,1619,1219,400,1477444.25,484802.29,1962246.54
241140,202207,201,166,35,201192.6,42420,243612.6
241142,202207,48,35,13,42420,15756.45,58176.45
241150,202207,1180,1017,163,1232633.72,197557.8,1430191.52
241160,202207,22,17,5,20604,6060,26664
241170,202207,47,40,7,48480,8484,56964
241180,202207,43,31,12,37572,14544,52116
241190,202207,38,35,3,42420.2,3636,46056.2
241200,202207,4388,2298,2090,2785236.2,2534344.97,5319581.17
241210,202207,71,59,12,71508.03,14544,86052.03
241220,202207,1510,963,547,1167177.24,665399.25,1832576.49
241230,202207,244,202,42,244825.09,50904,295729.09
241240,202207,52,38,14,46056,16968,63024
241250,202207,1151,1050,101,1272614.58,122412.91,1395027.49
